reference_id,enrichment_id,ku_id,content_field,cell_index,link_index,link_label,target_type,target_id,resolution_status
ref-5af994036d207703,enr-13219,units/works/monument-to-doge-giovanni-pesaro,cells,1,0,Bernardo Falcone da Lugano,entity,units/persons/bernardo-falconi,resolved_entity
ref-2b10ee509f9191d4,enr-13219,units/works/monument-to-doge-giovanni-pesaro,cells,1,1,Melchior Barthel,entity,units/persons/melchior-barthel,resolved_entity
ref-0e2050312d212767,enr-13220,units/works/monument-to-doge-giovanni-pesaro,value,,0,Josse de Corte,entity,units/persons/josse-de-corte,resolved_entity
ref-100657cff918a3fb,enr-13220,units/works/monument-to-doge-giovanni-pesaro,value,,1,Francesco Cavrioli,entity,units/persons/francesco-cavrioli,resolved_entity
ref-d8f240c77d0a8731,enr-13220,units/works/monument-to-doge-giovanni-pesaro,value,,2,Michele Fabris,entity,units/persons/michele-fabris,resolved_entity
ref-fdba42a91136357f,enr-13220,units/works/monument-to-doge-giovanni-pesaro,cells,1,0,Josse de Corte,entity,units/persons/josse-de-corte,resolved_entity
ref-b3bfcc1b18f3ace3,enr-13220,units/works/monument-to-doge-giovanni-pesaro,cells,1,1,Francesco Cavrioli,entity,units/persons/francesco-cavrioli,resolved_entity
ref-974b6ceaaae4e225,enr-13220,units/works/monument-to-doge-giovanni-pesaro,cells,1,2,Michele Fabris,entity,units/persons/michele-fabris,resolved_entity
ref-400b707ad77f439b,enr-07541,units/works/nanteuil-cardinal-mazarin-in-his-gallery,value,,0,南特伊,entity,units/persons/nanteuil,resolved_entity
ref-2a084a39cd720d40,enr-07541,units/works/nanteuil-cardinal-mazarin-in-his-gallery,cells,1,0,南特伊,entity,units/persons/nanteuil,resolved_entity
ref-da9c131ada2609b8,enr-07542,units/works/nanteuil-cardinal-mazarin-in-his-gallery,value,,0,马扎然,entity,units/persons/mazarin,resolved_entity
ref-2818239de3b59a71,enr-07542,units/works/nanteuil-cardinal-mazarin-in-his-gallery,cells,1,0,马扎然,entity,units/persons/mazarin,resolved_entity
ref-ce8b5a85a097d87c,enr-13225,units/works/nanteuil-cardinal-mazarin-in-his-gallery,value,,0,弗朗索瓦·肖沃,entity,units/persons/francois-chauveau,resolved_entity
ref-91f03b9631d48673,enr-13225,units/works/nanteuil-cardinal-mazarin-in-his-gallery,cells,1,0,弗朗索瓦·肖沃,entity,units/persons/francois-chauveau,resolved_entity
ref-4e39d55dc625f0b4,enr-13226,units/works/nanteuil-cardinal-mazarin-in-his-gallery,value,,0,皮埃尔·范·斯许彭,entity,units/persons/pierre-van-schuppen,resolved_entity
ref-ecdc0e9ed1b036b6,enr-13226,units/works/nanteuil-cardinal-mazarin-in-his-gallery,cells,1,0,皮埃尔·范·斯许彭,entity,units/persons/pierre-van-schuppen,resolved_entity
ref-4cee290f7decc455,enr-13227,units/works/nanteuil-cardinal-mazarin-in-his-gallery,value,,0,皮埃尔·米尼亚尔,entity,units/persons/pierre-mignard,resolved_entity
ref-c43aedd7bdb07095,enr-13227,units/works/nanteuil-cardinal-mazarin-in-his-gallery,cells,1,0,皮埃尔·米尼亚尔,entity,units/persons/pierre-mignard,resolved_entity
ref-a7b3f1f311805e01,enr-07549,units/works/nanteuil-cardinal-mazarin-in-his-gallery,value,,0,斯特恩父子摄影商号,entity,units/institutions/stearn-and-son,resolved_entity
ref-76613ceb55291f65,enr-07549,units/works/nanteuil-cardinal-mazarin-in-his-gallery,cells,1,0,斯特恩父子摄影商号,entity,units/institutions/stearn-and-son,resolved_entity
ref-b1ec368b4b24a9eb,enr-13230,units/works/nazari-equestrian-portrait-of-schulenburg,value,,0,巴托洛梅奥·纳扎里,entity,units/persons/b-nazari,resolved_entity
ref-2d3550ff01c1ea14,enr-13230,units/works/nazari-equestrian-portrait-of-schulenburg,cells,1,0,巴托洛梅奥·纳扎里,entity,units/persons/b-nazari,resolved_entity
ref-52f6fe3951b64a71,enr-13231,units/works/nazari-equestrian-portrait-of-schulenburg,value,,0,舒伦堡,entity,units/persons/marshal-schulenburg,resolved_entity
ref-d7519bdddcf04d18,enr-13231,units/works/nazari-equestrian-portrait-of-schulenburg,cells,1,0,舒伦堡,entity,units/persons/marshal-schulenburg,resolved_entity
ref-d086106f65a21bda,enr-13232,units/works/nazari-equestrian-portrait-of-schulenburg,value,,0,舒伦堡,entity,units/persons/marshal-schulenburg,resolved_entity
ref-99259f94ad67f7dc,enr-13232,units/works/nazari-equestrian-portrait-of-schulenburg,cells,1,0,舒伦堡,entity,units/persons/marshal-schulenburg,resolved_entity
ref-d19a7654c816b74c,enr-07561,units/works/niccolo-bambini-allegory-of-venice,value,,0,尼科洛·班比尼,entity,units/persons/niccolo-bambini,resolved_entity
ref-c29734f96a525e9b,enr-07561,units/works/niccolo-bambini-allegory-of-venice,cells,1,0,尼科洛·班比尼,entity,units/persons/niccolo-bambini,resolved_entity
ref-7a4b4ca41f250c97,enr-07562,units/works/niccolo-bambini-allegory-of-venice,value,,0,佩萨罗宫,entity,units/places/ca-pesaro,resolved_entity
ref-983374f174838ddd,enr-07562,units/works/niccolo-bambini-allegory-of-venice,cells,1,0,佩萨罗宫,entity,units/places/ca-pesaro,resolved_entity
ref-7c29ab9c731491ca,enr-07563,units/works/niccolo-bambini-allegory-of-venice,value,,0,威尼斯,entity,units/places/venice,resolved_entity
ref-57dfb5af428b2f7f,enr-07563,units/works/niccolo-bambini-allegory-of-venice,cells,1,0,威尼斯,entity,units/places/venice,resolved_entity
ref-6de8e5a5d2beb870,enr-07567,units/works/orazio-gentileschi-public-felicity-triumphant-over-dangers,value,,0,奥拉齐奥·真蒂莱斯基,entity,units/persons/orazio-gentileschi,resolved_entity
ref-b1fb402f173e1ffe,enr-07567,units/works/orazio-gentileschi-public-felicity-triumphant-over-dangers,cells,1,0,奥拉齐奥·真蒂莱斯基,entity,units/persons/orazio-gentileschi,resolved_entity
ref-600523c53114e79d,enr-07568,units/works/orazio-gentileschi-public-felicity-triumphant-over-dangers,value,,0,卢浮宫博物馆,entity,units/institutions/louvre-museum,resolved_entity
ref-e0a0797f328cfd9d,enr-07568,units/works/orazio-gentileschi-public-felicity-triumphant-over-dangers,cells,1,0,卢浮宫博物馆,entity,units/institutions/louvre-museum,resolved_entity
ref-3197c20839278b51,enr-13235,units/works/orazio-gentileschi-public-felicity-triumphant-over-dangers,value,,0,Agraci — Arts Graphiques de la Cité,entity,units/institutions/agraci,resolved_entity
ref-b30f1767a378b175,enr-13235,units/works/orazio-gentileschi-public-felicity-triumphant-over-dangers,cells,1,0,Agraci — Arts Graphiques de la Cité,entity,units/institutions/agraci,resolved_entity
ref-7b2daede6f8d1995,enr-07573,units/works/ottavio-leoni-cardinal-francesco-barberini,value,,0,奥塔维奥·莱奥尼,entity,units/persons/ottavio-leoni,resolved_entity
ref-e696d41bf0aa41fc,enr-07573,units/works/ottavio-leoni-cardinal-francesco-barberini,cells,1,0,奥塔维奥·莱奥尼,entity,units/persons/ottavio-leoni,resolved_entity
ref-1bc9484cabe53ade,enr-07574,units/works/ottavio-leoni-cardinal-francesco-barberini,value,,0,弗朗切斯科·巴贝里尼,entity,units/persons/francesco-barberini,resolved_entity
ref-c478b79066d745b0,enr-07574,units/works/ottavio-leoni-cardinal-francesco-barberini,cells,1,0,弗朗切斯科·巴贝里尼,entity,units/persons/francesco-barberini,resolved_entity
ref-20809d4c9dfc4232,enr-07575,units/works/ottavio-leoni-cardinal-francesco-barberini,value,,0,剑桥特纳摄影商号,entity,units/institutions/turners-of-cambridge,resolved_entity
ref-b6ccda0b0837ab9f,enr-07575,units/works/ottavio-leoni-cardinal-francesco-barberini,cells,1,0,剑桥特纳摄影商号,entity,units/institutions/turners-of-cambridge,resolved_entity
ref-4b966a8a1fcb3110,enr-07579,units/works/ottavio-leoni-paolo-giordano-orsini-duke-of-bracciano,value,,0,奥塔维奥·莱奥尼,entity,units/persons/ottavio-leoni,resolved_entity
ref-9cb7b7b72defc636,enr-07579,units/works/ottavio-leoni-paolo-giordano-orsini-duke-of-bracciano,cells,1,0,奥塔维奥·莱奥尼,entity,units/persons/ottavio-leoni,resolved_entity
ref-6fb509ce1ffbd50e,enr-07580,units/works/ottavio-leoni-paolo-giordano-orsini-duke-of-bracciano,value,,0,保罗·乔尔达诺·奥尔西尼,entity,units/persons/paolo-giordano-orsini,resolved_entity
ref-55a33c7779234752,enr-07580,units/works/ottavio-leoni-paolo-giordano-orsini-duke-of-bracciano,cells,1,0,保罗·乔尔达诺·奥尔西尼,entity,units/persons/paolo-giordano-orsini,resolved_entity
ref-d83b9009029c3c78,enr-07581,units/works/ottavio-leoni-paolo-giordano-orsini-duke-of-bracciano,value,,0,剑桥特纳摄影商号,entity,units/institutions/turners-of-cambridge,resolved_entity
ref-b684c6c4712ff2d4,enr-07581,units/works/ottavio-leoni-paolo-giordano-orsini-duke-of-bracciano,cells,1,0,剑桥特纳摄影商号,entity,units/institutions/turners-of-cambridge,resolved_entity
ref-ae6020c6bf248593,enr-07597,units/works/p-van-bleek-owen-mcswiny,value,,0,彼得·范·布莱克,entity,units/persons/p-van-bleek,resolved_entity
ref-32feddf454fc2249,enr-07597,units/works/p-van-bleek-owen-mcswiny,cells,1,0,彼得·范·布莱克,entity,units/persons/p-van-bleek,resolved_entity
ref-f38b1ebbb4864fd5,enr-07598,units/works/p-van-bleek-owen-mcswiny,value,,0,欧文·麦克斯温尼,entity,units/persons/owen-mcswiny,resolved_entity
ref-adeb079f2887c8db,enr-07598,units/works/p-van-bleek-owen-mcswiny,cells,1,0,欧文·麦克斯温尼,entity,units/persons/owen-mcswiny,resolved_entity
ref-3dafca86e1865a6a,enr-07599,units/works/p-van-bleek-owen-mcswiny,value,,0,国家肖像馆,entity,units/institutions/national-portrait-gallery,resolved_entity
ref-0cf729094c5b57c1,enr-07599,units/works/p-van-bleek-owen-mcswiny,cells,1,0,国家肖像馆,entity,units/institutions/national-portrait-gallery,resolved_entity
ref-8bcb54f5a49634ff,enr-07603,units/works/paolo-de-matteis-the-choice-of-hercules,value,,0,保罗·德·马泰伊斯,entity,units/persons/paolo-de-matteis,resolved_entity
ref-d0b238e5abc879af,enr-07603,units/works/paolo-de-matteis-the-choice-of-hercules,cells,1,0,保罗·德·马泰伊斯,entity,units/persons/paolo-de-matteis,resolved_entity
ref-33caa17839c7c95f,enr-07604,units/works/paolo-de-matteis-the-choice-of-hercules,value,,0,坦普尔纽萨姆庄园,entity,units/places/temple-newsam,resolved_entity
ref-a2c02efd27d6d837,enr-07604,units/works/paolo-de-matteis-the-choice-of-hercules,cells,1,0,坦普尔纽萨姆庄园,entity,units/places/temple-newsam,resolved_entity
ref-6aad06b9efbcefbb,enr-07605,units/works/paolo-de-matteis-the-choice-of-hercules,value,,0,利兹,entity,units/places/leeds,resolved_entity
ref-1c49ec779554f1b5,enr-07605,units/works/paolo-de-matteis-the-choice-of-hercules,cells,1,0,利兹,entity,units/places/leeds,resolved_entity
ref-0bd73100f50ed013,enr-07611,units/works/pellegrini-allegory-of-the-education-of-the-crown-prince-of-the-palatinate,value,,0,乔瓦尼·安东尼奥·佩莱格里尼,entity,units/persons/pellegrini,resolved_entity
ref-648b9648080187b9,enr-07611,units/works/pellegrini-allegory-of-the-education-of-the-crown-prince-of-the-palatinate,cells,1,0,乔瓦尼·安东尼奥·佩莱格里尼,entity,units/persons/pellegrini,resolved_entity
ref-d6c046cb66604ab7,enr-07612,units/works/pellegrini-allegory-of-the-education-of-the-crown-prince-of-the-palatinate,value,,0,普法尔茨,entity,units/places/palatinate,resolved_entity
ref-ef0a9c2a3f6177b8,enr-07612,units/works/pellegrini-allegory-of-the-education-of-the-crown-prince-of-the-palatinate,cells,1,0,普法尔茨,entity,units/places/palatinate,resolved_entity
ref-0cb322dad9e16ed0,enr-07613,units/works/pellegrini-allegory-of-the-education-of-the-crown-prince-of-the-palatinate,value,,0,巴伐利亚国家绘画收藏机构,entity,units/institutions/bayerischen-staatsgemaldesammlungen,resolved_entity
ref-5c2963a7b8ba7d66,enr-07613,units/works/pellegrini-allegory-of-the-education-of-the-crown-prince-of-the-palatinate,cells,1,0,巴伐利亚国家绘画收藏机构,entity,units/institutions/bayerischen-staatsgemaldesammlungen,resolved_entity
ref-2ee95894d3408f47,enr-07614,units/works/pellegrini-allegory-of-the-education-of-the-crown-prince-of-the-palatinate,value,,0,慕尼黑,entity,units/places/munich,resolved_entity
ref-3cd8f2fbdc3e6d20,enr-07614,units/works/pellegrini-allegory-of-the-education-of-the-crown-prince-of-the-palatinate,cells,1,0,慕尼黑,entity,units/places/munich,resolved_entity
ref-56ede116d2138f3d,enr-13251,units/works/pellegrini-allegory-of-the-education-of-the-crown-prince-of-the-palatinate,value,,0,约翰·威廉（Johann Wilhelm）,entity,units/persons/johann-wilhelm-elector-palatine,resolved_entity
ref-c06e143161a64626,enr-13251,units/works/pellegrini-allegory-of-the-education-of-the-crown-prince-of-the-palatinate,cells,1,0,约翰·威廉（Johann Wilhelm）,entity,units/persons/johann-wilhelm-elector-palatine,resolved_entity
ref-a97b2bd7dcfa168c,enr-13252,units/works/pellegrini-allegory-of-the-education-of-the-crown-prince-of-the-palatinate,value,,0,杜塞尔多夫选侯画廊（Galerie Düsseldorf）,entity,units/institutions/dusseldorf-electoral-picture-gallery,resolved_entity
ref-0e217944ac79f336,enr-13252,units/works/pellegrini-allegory-of-the-education-of-the-crown-prince-of-the-palatinate,cells,1,0,杜塞尔多夫选侯画廊（Galerie Düsseldorf）,entity,units/institutions/dusseldorf-electoral-picture-gallery,resolved_entity
ref-b86af1c9e37fc4ae,enr-13253,units/works/pellegrini-allegory-of-the-education-of-the-crown-prince-of-the-palatinate,value,,0,老绘画陈列馆（Alte Pinakothek）,entity,units/institutions/alte-pinakothek,resolved_entity
ref-d38d30bab8168630,enr-13253,units/works/pellegrini-allegory-of-the-education-of-the-crown-prince-of-the-palatinate,value,,1,巴伐利亚国家绘画收藏机构,entity,units/institutions/bayerischen-staatsgemaldesammlungen,resolved_entity
ref-5a56f4755339b661,enr-13253,units/works/pellegrini-allegory-of-the-education-of-the-crown-prince-of-the-palatinate,cells,1,0,老绘画陈列馆（Alte Pinakothek）,entity,units/institutions/alte-pinakothek,resolved_entity
ref-6fc763dfe1232040,enr-13253,units/works/pellegrini-allegory-of-the-education-of-the-crown-prince-of-the-palatinate,cells,1,1,巴伐利亚国家绘画收藏机构,entity,units/institutions/bayerischen-staatsgemaldesammlungen,resolved_entity
ref-b6cd2690f09ad069,enr-07626,units/works/pellegrini-pierre-motteux-and-his-family,value,,0,乔瓦尼·安东尼奥·佩莱格里尼,entity,units/persons/pellegrini,resolved_entity
ref-4f24604eab57c209,enr-07626,units/works/pellegrini-pierre-motteux-and-his-family,cells,1,0,乔瓦尼·安东尼奥·佩莱格里尼,entity,units/persons/pellegrini,resolved_entity
ref-8bdeaa45b94e81d2,enr-07627,units/works/pellegrini-pierre-motteux-and-his-family,value,,0,彼得·安东尼·莫特,entity,units/persons/pierre-motteux,resolved_entity
ref-387e31d42e1e767e,enr-07627,units/works/pellegrini-pierre-motteux-and-his-family,cells,1,0,彼得·安东尼·莫特,entity,units/persons/pierre-motteux,resolved_entity
ref-a655b3a6d09626da,enr-07628,units/works/pellegrini-pierre-motteux-and-his-family,value,,0,大英博物馆,entity,units/institutions/british-museum,resolved_entity
ref-87c52891643b2c18,enr-07628,units/works/pellegrini-pierre-motteux-and-his-family,cells,1,0,大英博物馆,entity,units/institutions/british-museum,resolved_entity
ref-d3e2fa9b04df1451,enr-13263,units/works/pellegrini-pierre-motteux-and-his-family,value,,0,大英博物馆（British Museum）,entity,units/institutions/british-museum,resolved_entity
ref-e09c0b3699c484c6,enr-13263,units/works/pellegrini-pierre-motteux-and-his-family,cells,1,0,大英博物馆（British Museum）,entity,units/institutions/british-museum,resolved_entity
ref-b5851e0a504b7e8f,enr-13267,units/works/piazzetta-female-head-in-profile-milan,value,,0,乔万尼·巴蒂斯塔·皮亚泽塔,entity,units/persons/piazzetta,resolved_entity
ref-c51b05b11eef8ffa,enr-13267,units/works/piazzetta-female-head-in-profile-milan,cells,1,0,乔万尼·巴蒂斯塔·皮亚泽塔,entity,units/persons/piazzetta,resolved_entity
ref-d9c8528bb1142412,enr-13275,units/works/piazzetta-female-head-in-profile-milan,value,,0,斯福尔扎城堡素描室,entity,units/institutions/gabinetto-dei-disegni-castello-sforzesco,resolved_entity
ref-73ca07f3b5250421,enr-13275,units/works/piazzetta-female-head-in-profile-milan,cells,1,0,斯福尔扎城堡素描室,entity,units/institutions/gabinetto-dei-disegni-castello-sforzesco,resolved_entity
ref-8094e3b37026f579,enr-13276,units/works/piazzetta-female-head-in-profile-milan,value,,0,科隆《田园》,entity,units/works/piazzetta-idyll,resolved_entity
ref-fbda6ea0f2b4c292,enr-13276,units/works/piazzetta-female-head-in-profile-milan,cells,1,0,科隆《田园》,entity,units/works/piazzetta-idyll,resolved_entity
ref-abacfb8d4166c0cf,enr-13277,units/works/piazzetta-final-plate-of-illustrations-to-gerusalemme-liberata,value,,0,乔万尼·巴蒂斯塔·皮亚泽塔,entity,units/persons/piazzetta,resolved_entity
ref-5368f547e161e4ef,enr-13277,units/works/piazzetta-final-plate-of-illustrations-to-gerusalemme-liberata,cells,1,0,乔万尼·巴蒂斯塔·皮亚泽塔,entity,units/persons/piazzetta,resolved_entity
ref-da88719769781870,enr-07655,units/works/piazzetta-final-plate-of-illustrations-to-gerusalemme-liberata,value,,0,乔万尼·巴蒂斯塔·皮亚泽塔,entity,units/persons/piazzetta,resolved_entity
ref-9ee75800b6f71184,enr-07655,units/works/piazzetta-final-plate-of-illustrations-to-gerusalemme-liberata,cells,1,0,乔万尼·巴蒂斯塔·皮亚泽塔,entity,units/persons/piazzetta,resolved_entity
ref-6ead84f98de6078c,enr-13278,units/works/piazzetta-final-plate-of-illustrations-to-gerusalemme-liberata,value,,0,乔万尼·巴蒂斯塔·阿尔布里齐,entity,units/persons/albrizzi,resolved_entity
ref-3626dddb457e112b,enr-13278,units/works/piazzetta-final-plate-of-illustrations-to-gerusalemme-liberata,cells,1,0,乔万尼·巴蒂斯塔·阿尔布里齐,entity,units/persons/albrizzi,resolved_entity
ref-f9131c02d0ad5a8f,enr-07657,units/works/piazzetta-final-plate-of-illustrations-to-gerusalemme-liberata,value,,0,《耶路撒冷解放》插图本（1745）,entity,units/archives/gerusalemme-liberata-illustrations-1745,resolved_entity
ref-039949bb316d922b,enr-07657,units/works/piazzetta-final-plate-of-illustrations-to-gerusalemme-liberata,cells,1,0,《耶路撒冷解放》插图本（1745）,entity,units/archives/gerusalemme-liberata-illustrations-1745,resolved_entity
